Time,Time Code,Country Name,Country Code,CostIncomeRatio,Zscore,CreditDepositsRatio,LiquidAssetsDepositsSTFRatio
2006,YR2006,Paraguay,PRY,66.54745,14.23724,95.18089,43.49374
2006,YR2006,French Polynesia,PYF,,,,
2006,YR2006,Qatar,QAT,29.37607,26.18703,75.10088,27.24766
2006,YR2006,Romania,ROM,64.48734,11.3766,93.52132,51.0975
2006,YR2006,Russian Federation,RUS,62.44138,7.807285,113.7499,44.4087
2006,YR2006,Rwanda,RWA,64.02209,4.964082,,47.08983
2006,YR2006,Saudi Arabia,SAU,26.89935,15.94688,195.3871,17.12097
2006,YR2006,Sudan,SDN,47.44459,6.900642,85.20473,27.64488
2006,YR2006,Senegal,SEN,57.64278,35.83497,86.85745,20.78723
2006,YR2006,Singapore,SGP,36.70484,27.93314,80.53909,44.98815
2006,YR2006,Solomon Islands,SLB,55.78513,,69.43783,54.05922
2006,YR2006,Sierra Leone,SLE,59.58326,5.62094,31.94932,49.55069
2006,YR2006,El Salvador,SLV,49.26565,23.69633,107.4293,17.25573
2006,YR2006,San Marino,SMR,40.10554,10.40927,,72.13319
2006,YR2006,Somalia,SOM,,,,
2006,YR2006,Serbia,SRB,72.98707,16.63022,102.9564,58.80664
2006,YR2006,Sao Tome and Principe,STP,,,71.33586,79.65842
2006,YR2006,Suriname,SUR,53.72715,15.66012,52.88661,58.63356
2006,YR2006,Slovak Republic,SVK,68.55761,11.94411,76.19424,32.5574
2006,YR2006,Slovenia,SVN,63.21327,14.17374,122.4048,25.9491
2006,YR2006,Sweden,SWE,62.17067,18.79401,232.622,38.13794
2006,YR2006,Swaziland,SWZ,68.4473,13.54163,103.4624,33.40488
2006,YR2006,Seychelles,SYC,30.31785,10.25333,29.9579,53.05719
2006,YR2006,Syrian Arab Republic,SYR,88.25783,7.862968,33.54101,106.1579
2006,YR2006,Chad,TCD,61.21343,17.9423,53.15333,35.0865
2006,YR2006,Togo,TGO,70.15607,5.240157,69.48901,40.7356
2006,YR2006,Thailand,THA,54.07128,4.946843,96.85078,17.77964
2006,YR2006,Tajikistan,TJK,68.38235,9.46811,198.2203,54.4023
2006,YR2006,Turkmenistan,TKM,26.5625,5.279696,,54.937
2006,YR2006,Timor-Leste,TMP,,,113.6149,
2006,YR2006,Tonga,TON,37.5,6.25822,121.2664,20.13129
2006,YR2006,Trinidad and Tobago,TTO,60.17028,12.4116,79.22536,33.80133
2006,YR2006,Tunisia,TUN,54.8202,23.28325,121.9709,23.81774
2006,YR2006,Turkey,TUR,44.63304,6.218896,66.38196,24.37409
2006,YR2006,Tuvalu,TUV,47.99998,15.76441,,53.01724
2006,YR2006,Tanzania,TZA,50.8719,12.15667,52.86209,68.46334
2006,YR2006,Uganda,UGA,56.68073,14.97005,66.41415,46.40558
2006,YR2006,Ukraine,UKR,60.81603,5.114265,130.8119,27.13423
2006,YR2006,Uruguay,URY,75.09853,2.221928,59.57185,44.80687
2006,YR2006,United States,USA,58.50389,25.6315,82.9069,19.55153
2006,YR2006,Uzbekistan,UZB,70.64109,6.023996,,45.97923
2006,YR2006,St. Vincent and the Grenadines,VCT,,,76.8063,
2006,YR2006,"Venezuela, RB",VEN,59.21774,13.08334,61.22146,38.95426
2006,YR2006,Vietnam,VNM,43.9782,14.10789,520.2204,47.57919
2006,YR2006,Vanuatu,VUT,44.1791,14.80235,47.99776,72.47937
2006,YR2006,West Bank and Gaza,WBG,44.70588,15.04285,36.40899,59.57891
2006,YR2006,Samoa,WSM,43.0159,16.92838,107.7695,12.8412
2006,YR2006,"Yemen, Rep.",YEM,31.58244,20.10396,32.66028,44.11893
2006,YR2006,South Africa,ZAF,58.86072,8.546137,124.5491,19.5919
2006,YR2006,"Congo, Dem. Rep.",ZAR,77.54374,4.467453,51.45687,67.49064
2006,YR2006,Zambia,ZMB,64.40681,11.76111,51.34649,53.96493
2006,YR2006,Zimbabwe,ZWE,44.93988,2.457193,40.70932,44.65507
2007,YR2007,Aruba,ABW,61.29032,16.00245,103.7333,24.27221
2007,YR2007,Andorra,ADO,27.51455,21.0488,,37.64819
2007,YR2007,Afghanistan,AFG,83.01188,9.391578,59.41396,27.08188
2007,YR2007,Angola,AGO,47.32732,11.15869,62.53819,28.82144
2007,YR2007,Albania,ALB,54.97403,2.338255,47.95567,41.27221
2007,YR2007,United Arab Emirates,ARE,32.5226,18.12237,98.37706,32.68443
2007,YR2007,Argentina,ARG,66.61013,4.760328,61.79219,34.64667
2007,YR2007,Armenia,ARM,54.10733,20.50272,116.6467,37.04905
2007,YR2007,Antigua and Barbuda,ATG,52.8169,13.23219,73.72945,10.18021
2007,YR2007,Australia,AUS,46.89086,11.65138,126.5194,20.05394
2007,YR2007,Austria,AUT,64.42292,39.38642,122.8335,35.58646
2007,YR2007,Azerbaijan,AZE,47.3886,11.90625,129.9359,35.93927
2007,YR2007,Burundi,BDI,71.62288,13.60287,76.21714,47.16085
2007,YR2007,Belgium,BEL,64.53532,6.48432,91.51291,34.90044
2007,YR2007,Benin,BEN,63.68762,18.17654,84.25952,32.68103
2007,YR2007,Burkina Faso,BFA,61.74089,7.809309,98.09657,27.30803
2007,YR2007,Bangladesh,BGD,71.39401,2.779462,70.50549,14.07058
2007,YR2007,Bulgaria,BGR,46.30774,16.22685,107.2876,39.1361
2007,YR2007,Bahrain,BHR,27.15112,18.50995,82.16118,27.49912
2007,YR2007,"Bahamas, The",BHS,25.12948,29.67539,115.2676,54.04459
2007,YR2007,Bosnia and Herzegovina,BIH,62.062,11.61159,128.1685,46.38201
2007,YR2007,Belarus,BLR,61.31152,15.6649,114.5215,33.45086
2007,YR2007,Belize,BLZ,56.74505,14.90508,97.95722,25.76571
2007,YR2007,Bermuda,BMU,57.81756,16.48264,,40.20347
2007,YR2007,Bolivia,BOL,73.06334,9.958926,89.89114,12.56246
2007,YR2007,Brazil,BRA,57.84212,23.19711,72.13055,51.02304
2007,YR2007,Barbados,BRB,57.93628,11.81046,63.28062,21.26104
2007,YR2007,Brunei Darussalam,BRN,39.26829,6.802965,74.11677,52.71127
2007,YR2007,Bhutan,BTN,33.00507,34.60041,58.12054,64.29331
2007,YR2007,Botswana,BWA,44.74887,10.43777,48.4334,20.28027
2007,YR2007,Central African Republic,CAF,56.81199,11.84787,92.28699,48.31527
2007,YR2007,Canada,CAN,53.12453,21.90671,114.0142,15.59348
2007,YR2007,Switzerland,CHE,95.88212,5.462295,128.5214,61.99417
2007,YR2007,Chile,CHL,47.02494,5.567183,136.6444,15.68667
2007,YR2007,China,CHN,36.33578,12.80053,234.3744,19.8681
2007,YR2007,Cote d'Ivoire,CIV,66.59535,21.62838,86.60643,23.87344
2007,YR2007,Cameroon,CMR,40.30111,32.8192,59.52809,48.18969
2007,YR2007,"Congo, Rep.",COG,116.8423,,21.07031,51.44498
2007,YR2007,Colombia,COL,54.92835,5.651514,187.7599,20.61556
2007,YR2007,Comoros,COM,,,50.76135,
2007,YR2007,Cape Verde,CPV,,,63.08738,
2007,YR2007,Costa Rica,CRI,68.08386,27.45752,183.1993,16.6432
2007,YR2007,Cuba,CUB,15.59397,6.226824,,63.13285
2007,YR2007,Curacao,CUW,74.42999,10.40231,,54.71025
2007,YR2007,Cayman Islands,CYM,45.81295,6.972164,,61.43111
2007,YR2007,Cyprus,CYP,42.74599,7.089948,97.21803,38.08289
2007,YR2007,Czech Republic,CZE,50.25869,11.16452,74.71265,39.93468
2007,YR2007,Germany,DEU,69.18396,13.73498,100.5954,28.91661
2007,YR2007,Djibouti,DJI,53.12705,12.46882,33.10104,80.52968
2007,YR2007,Dominica,DMA,59.81308,11.68202,63.87132,47.74343
2007,YR2007,Denmark,DNK,61.36491,14.15046,306.8904,29.4616
2007,YR2007,Dominican Republic,DOM,74.75355,17.64952,100.0411,31.62091
2007,YR2007,Algeria,DZA,49.38197,10.70217,28.00375,57.83762
2007,YR2007,Ecuador,ECU,68.20293,-2.055694,97.84888,34.941
2007,YR2007,"Egypt, Arab Rep.",EGY,56.81856,34.39975,54.71284,51.09821
2007,YR2007,Eritrea,ERI,16.93139,5.770046,18.95144,29.73216
2007,YR2007,Spain,ESP,45.2113,21.10211,138.258,45.07845
2007,YR2007,Estonia,EST,37.78748,7.210765,206.2225,22.67379
2007,YR2007,Ethiopia,ETH,30.26166,13.02695,59.28065,70.12555
2007,YR2007,Finland,FIN,36.70843,21.7621,154.9722,76.02613
2007,YR2007,Fiji,FJI,72.0403,,82.33109,15.2931
2007,YR2007,France,FRA,76.69111,12.10899,149.7003,54.65707
2007,YR2007,Faeroe Islands,FRO,,,,
2007,YR2007,"Micronesia, Fed. Sts.",FSM,71.69627,25.3744,56.79106,22.82668
2007,YR2007,Gabon,GAB,36.82253,18.31484,82.16946,34.46178
2007,YR2007,United Kingdom,GBR,54.86286,7.685411,,39.8094
2007,YR2007,Georgia,GEO,59.09353,10.13113,168.0627,25.90307
2007,YR2007,Ghana,GHA,63.18163,8.382528,72.66906,28.02789
2007,YR2007,Guinea,GIN,56.87686,5.62302,37.43973,66.07504
2007,YR2007,"Gambia, The",GMB,66.98622,5.846967,38.92667,76.1357
2007,YR2007,Guinea-Bissau,GNB,,,41.34513,
2007,YR2007,Equatorial Guinea,GNQ,58.59895,15.5339,47.80102,88.1812
2007,YR2007,Greece,GRC,55.79051,2.526819,104.1123,28.95325
2007,YR2007,Grenada,GRD,78.84298,13.58716,80.95717,20.91535
2007,YR2007,Guatemala,GTM,71.92506,16.42393,75.59734,17.9831
2007,YR2007,Guyana,GUY,54.86831,16.06096,50.37637,33.53135
2007,YR2007,"Hong Kong SAR, China",HKG,35.18226,11.84054,47.56984,36.76172
2007,YR2007,Honduras,HND,66.08273,27.01633,103.8136,19.38394
2007,YR2007,Croatia,HRV,56.31344,54.74303,98.55309,43.3533
2007,YR2007,Haiti,HTI,80.04647,21.16542,38.72461,60.92819
2007,YR2007,Hungary,HUN,69.53764,13.27479,133.157,28.77396
2007,YR2007,Indonesia,IDN,53.06933,2.549336,67.76915,36.23785
2007,YR2007,Isle of Man,IMY,,,,
2007,YR2007,India,IND,48.09369,41.31256,74.62669,11.09159
2007,YR2007,Ireland,IRL,36.18195,2.615085,208.0062,34.37764
2007,YR2007,"Iran, Islamic Rep.",IRN,,,100.0884,
2007,YR2007,Iraq,IRQ,44.81273,21.51371,21.23782,98.49007
2007,YR2007,Iceland,ISL,43.30046,0.2021869,284.1238,151.95
2007,YR2007,Israel,ISR,67.86428,26.29905,107.885,25.54472
2007,YR2007,Italy,ITA,63.18655,13.12209,150.8101,50.90783
2007,YR2007,Jamaica,JAM,60.8983,2.614987,64.84305,26.43796
2007,YR2007,Jordan,JOR,43.19049,49.53117,83.52668,45.56265
2007,YR2007,Japan,JPN,57.27396,11.95291,52.13397,11.03069
2007,YR2007,Kazakhstan,KAZ,46.52565,0.9263179,197.8583,33.27158
2007,YR2007,Kenya,KEN,55.82891,13.87563,72.5416,39.15213
2007,YR2007,Kyrgyz Republic,KGZ,56.51037,25.16589,129.529,47.5017
2007,YR2007,Cambodia,KHM,34.21929,8.072844,68.66599,56.28039
2007,YR2007,Kiribati,KIR,,,,
2007,YR2007,St. Kitts and Nevis,KNA,25.64103,15.76938,49.31303,43.5387
2007,YR2007,"Korea, Rep.",KOR,55.59349,6.441587,168.5075,10.22242
2007,YR2007,Kosovo,KSV,,,83.40858,
2007,YR2007,Kuwait,KWT,24.65893,18.29375,109.3276,38.56925
2007,YR2007,Lao PDR,LAO,25.54562,5.622168,33.39109,63.3065
2007,YR2007,Lebanon,LBN,58.04895,45.04415,30.81142,45.04591
2007,YR2007,Liberia,LBR,72.081,,52.55627,73.39333
2007,YR2007,Libya,LBY,22.34813,28.86043,25.97701,82.55479
2007,YR2007,St. Lucia,LCA,50.19577,18.94174,122.016,28.28079
2007,YR2007,Liechtenstein,LIE,,,,
2007,YR2007,Sri Lanka,LKA,63.14005,11.45162,94.68212,37.14096
2007,YR2007,Lesotho,LSO,60.04539,12.72037,32.38941,89.0001
2007,YR2007,Lithuania,LTU,48.72287,5.720702,163.7201,25.30064
2007,YR2007,Luxembourg,LUX,42.39852,24.1727,46.05199,56.69065
2007,YR2007,Latvia,LVA,46.2436,5.799322,239.0115,30.39559
2007,YR2007,"Macao SAR, China",MAC,44.55407,34.46247,38.60181,51.23586
2007,YR2007,Morocco,MAR,47.34692,27.6259,81.02024,28.5074
2007,YR2007,Monaco,MCO,,,,
2007,YR2007,Moldova,MDA,44.161,11.99199,95.27901,32.19316
2007,YR2007,Madagascar,MDG,35.12911,14.59628,62.05069,55.09271
2007,YR2007,Maldives,MDV,24.72141,,139.3489,35.28342
2007,YR2007,Mexico,MEX,63.95873,31.05435,81.17506,120.1919
2007,YR2007,Marshall Islands,MHL,,,,
2007,YR2007,"Macedonia, FYR",MKD,51.49808,17.81194,82.7618,38.01773
2007,YR2007,Mali,MLI,62.29659,18.99853,93.036,28.92063
2007,YR2007,Malta,MLT,39.47689,14.90854,77.60181,27.17597
2007,YR2007,Myanmar,MMR,37.15356,0.7463713,47.35702,79.05802
2007,YR2007,Montenegro,MNE,59.31182,4.426595,121.1994,29.05983
2007,YR2007,Mongolia,MNG,55.79712,24.10067,99.63122,41.29191
2007,YR2007,Mozambique,MOZ,57.74494,2.164139,50.05446,47.90704
2007,YR2007,Mauritania,MRT,57.51801,40.94293,122.6917,50.76061
2007,YR2007,Mauritius,MUS,69.4298,19.6813,81.96867,49.10936
2007,YR2007,Malawi,MWI,44.1355,25.339,52.07073,61.44561
2007,YR2007,Malaysia,MYS,41.42547,27.91132,90.67815,43.53933
2007,YR2007,Namibia,NAM,58.14392,7.660649,129.151,10.7942
2007,YR2007,New Caledonia,NCL,,,,
2007,YR2007,Niger,NER,90.77162,11.47734,86.96204,40.06326
2007,YR2007,Nigeria,NGA,58.2894,4.67871,100.6542,75.91322
2007,YR2007,Nicaragua,NIC,51.57736,7.844051,110.5562,23.0387
2007,YR2007,Netherlands,NLD,88.74671,7.734567,154.6451,77.0285
2007,YR2007,Norway,NOR,49.72258,21.71296,,32.20524
2007,YR2007,Nepal,NPL,49.60113,-0.9978737,73.97672,28.69525
2007,YR2007,New Zealand,NZL,41.5971,28.62256,162.111,14.15044
2007,YR2007,Oman,OMN,42.6799,15.38629,103.6245,36.30059
2007,YR2007,Pakistan,PAK,45.87651,15.42134,76.54701,17.6213
2007,YR2007,Panama,PAN,55.6744,45.24512,101.6203,29.73379
2007,YR2007,Peru,PER,50.96897,12.33918,79.81018,21.81379
2007,YR2007,Philippines,PHL,64.03188,23.61846,51.04265,30.38122
2007,YR2007,Palau,PLW,,,,
2007,YR2007,Papua New Guinea,PNG,32.88784,8.14387,47.17683,40.92667
2007,YR2007,Poland,POL,58.21712,10.11196,95.95162,29.15406
2007,YR2007,"Korea, Dem. Rep.",PRK,,,,
2007,YR2007,Portugal,PRT,51.72408,24.2509,169.7746,38.72185
2007,YR2007,Paraguay,PRY,71.52511,13.12737,101.1371,38.17956
2007,YR2007,French Polynesia,PYF,,,,
2007,YR2007,Qatar,QAT,28.27012,26.40734,81.07288,36.36998
2007,YR2007,Romania,ROM,66.74717,9.502777,114.5323,42.56272
2007,YR2007,Russian Federation,RUS,66.42056,7.855221,119.177,44.52088
2007,YR2007,Rwanda,RWA,76.48545,6.034192,,40.39817
2007,YR2007,Saudi Arabia,SAU,31.70221,14.05443,185.3045,18.36501
2007,YR2007,Sudan,SDN,57.57306,12.56707,85.60318,55.23726
2007,YR2007,Senegal,SEN,62.65096,34.29308,84.06026,24.04398
2007,YR2007,Singapore,SGP,37.62864,25.63541,82.95062,38.07666
2007,YR2007,Solomon Islands,SLB,,,87.43365,
2007,YR2007,Sierra Leone,SLE,75.17406,4.930809,35.23318,48.30537
2007,YR2007,El Salvador,SLV,48.83646,23.02136,99.71904,20.43366
2007,YR2007,San Marino,SMR,37.31118,11.2257,,77.93211
2007,YR2007,Somalia,SOM,,,,
2007,YR2007,Serbia,SRB,65.49763,18.36361,98.13651,54.57603
2007,YR2007,Sao Tome and Principe,STP,,,92.62498,
2007,YR2007,Suriname,SUR,53.07329,15.639,54.28287,57.01571
2007,YR2007,Slovak Republic,SVK,61.22916,17.59437,83.63671,52.18485
2007,YR2007,Slovenia,SVN,54.7512,14.16919,152.2668,15.84546
2007,YR2007,Sweden,SWE,58.50978,18.03484,237.1736,33.26327
2007,YR2007,Swaziland,SWZ,60.68893,13.57197,103.0676,23.1544
2007,YR2007,Seychelles,SYC,28.0397,11.56157,41.49903,55.1465
2007,YR2007,Syrian Arab Republic,SYR,36.73281,12.11325,34.09776,85.30822
2007,YR2007,Chad,TCD,78.32004,16.1736,62.39624,42.5051
2007,YR2007,Togo,TGO,69.32545,4.636718,79.25678,40.31131
2007,YR2007,Thailand,THA,57.00472,5.187583,99.63276,17.28033
2007,YR2007,Tajikistan,TJK,65.80618,8.432483,171.8111,57.2705
2007,YR2007,Turkmenistan,TKM,38.09524,5.747861,,74.87525
2007,YR2007,Timor-Leste,TMP,,,71.03976,
2007,YR2007,Tonga,TON,32.71889,5.601592,123.361,26.43375
2007,YR2007,Trinidad and Tobago,TTO,58.50071,13.24333,84.22311,34.30036
2007,YR2007,Tunisia,TUN,53.39835,22.42172,118.0872,26.30233
2007,YR2007,Turkey,TUR,41.95243,6.026236,72.14275,20.38151
2007,YR2007,Tuvalu,TUV,49.99998,20.14564,,54.36893
2007,YR2007,Tanzania,TZA,52.90717,13.56097,59.71519,65.29716
2007,YR2007,Uganda,UGA,55.25581,15.64509,62.93266,36.21529
2007,YR2007,Ukraine,UKR,64.13909,4.287888,149.7826,21.81746
2007,YR2007,Uruguay,URY,58.78055,3.095742,65.16432,51.99718
2007,YR2007,United States,USA,61.79114,24.5929,80.20921,22.64651
2007,YR2007,Uzbekistan,UZB,68.84938,6.614407,,43.28849
2007,YR2007,St. Vincent and the Grenadines,VCT,57.25,,82.03933,19.98548
2007,YR2007,"Venezuela, RB",VEN,56.26945,11.54148,83.69158,32.04895
2007,YR2007,Vietnam,VNM,34.87299,18.28615,498.4789,46.23042
2007,YR2007,Vanuatu,VUT,48.19158,13.18567,46.33609,68.95445
2007,YR2007,West Bank and Gaza,WBG,45.31915,12.63463,28.659,71.62802
2007,YR2007,Samoa,WSM,45.3303,22.33337,101.2387,19.25172
2007,YR2007,"Yemen, Rep.",YEM,27.52103,21.54108,35.96767,44.01234
2007,YR2007,South Africa,ZAF,54.86892,8.518004,126.0525,18.19514
2007,YR2007,"Congo, Dem. Rep.",ZAR,82.22661,4.192859,47.34425,68.86034
2007,YR2007,Zambia,ZMB,63.20263,12.49947,59.67757,53.17085
2007,YR2007,Zimbabwe,ZWE,,,53.7648,
2008,YR2008,Aruba,ABW,,,91.87392,
2008,YR2008,Andorra,ADO,39.58561,18.19253,,39.48927
2008,YR2008,Afghanistan,AFG,50.52242,14.38254,60.26807,50.30563
2008,YR2008,Angola,AGO,39.01478,10.36382,61.42816,53.48516
2008,YR2008,Albania,ALB,52.97624,2.876042,61.64426,21.094
2008,YR2008,United Arab Emirates,ARE,35.87842,17.12903,121.9124,17.66521
2008,YR2008,Argentina,ARG,66.66029,4.643166,69.38954,34.60529
2008,YR2008,Armenia,ARM,56.34717,22.53227,160.9714,33.97071
2008,YR2008,Antigua and Barbuda,ATG,,,77.2053,
2008,YR2008,Australia,AUS,45.58009,10.77108,124.9174,18.69782
2008,YR2008,Austria,AUT,64.25274,24.18322,124.5744,47.70079
2008,YR2008,Azerbaijan,AZE,45.14104,11.68812,146.3437,35.85066
2008,YR2008,Burundi,BDI,58.30671,17.2222,66.7928,42.11258
2008,YR2008,Belgium,BEL,56.19926,2.455139,93.74096,27.0983
2008,YR2008,Benin,BEN,57.36196,16.45757,85.69062,33.22069
2008,YR2008,Burkina Faso,BFA,68.83784,5.339139,103.9217,23.13307
2008,YR2008,Bangladesh,BGD,42.00558,5.409904,73.78133,16.62982
2008,YR2008,Bulgaria,BGR,47.71239,16.34028,129.2127,26.10601
2008,YR2008,Bahrain,BHR,32.04088,20.51468,98.04624,30.93474
2008,YR2008,"Bahamas, The",BHS,41.50576,28.97133,114.6988,37.00563
2008,YR2008,Bosnia and Herzegovina,BIH,67.77382,12.17739,154.9637,28.13883
2008,YR2008,Belarus,BLR,62.29615,16.73846,134.699,26.82656
2008,YR2008,Belize,BLZ,47.88951,14.6623,94.64729,40.52588
2008,YR2008,Bermuda,BMU,48.49836,15.93176,,36.68794
2008,YR2008,Bolivia,BOL,63.82748,9.714984,81.09779,11.16369
2008,YR2008,Brazil,BRA,66.0559,24.16994,79.99443,48.01188
2008,YR2008,Barbados,BRB,54.0345,12.94291,67.67946,15.86083
2008,YR2008,Brunei Darussalam,BRN,32.78986,7.761082,70.21568,50.90421
2008,YR2008,Bhutan,BTN,28.78462,31.79464,69.97134,59.0807
2008,YR2008,Botswana,BWA,45.08754,11.16763,50.60551,37.53035
2008,YR2008,Central African Republic,CAF,62.38559,11.59191,96.36514,29.54192
2008,YR2008,Canada,CAN,50.92011,19.43873,104.5065,16.0295
2008,YR2008,Switzerland,CHE,226.3161,3.58785,124.3667,55.9295
2008,YR2008,Chile,CHL,56.04305,3.564587,140.3953,55.38201
2008,YR2008,China,CHN,39.83336,18.91665,246.9734,23.14967
2008,YR2008,Cote d'Ivoire,CIV,65.85812,19.99663,89.31521,19.92104
2008,YR2008,Cameroon,CMR,50.25764,32.05577,63.01408,51.45114
2008,YR2008,"Congo, Rep.",COG,107.3745,,29.11772,53.40117
2008,YR2008,Colombia,COL,52.47285,5.389778,201.2919,21.94707
2008,YR2008,Comoros,COM,,,52.57898,
2008,YR2008,Cape Verde,CPV,60.82915,,74.49954,30.60408
2008,YR2008,Costa Rica,CRI,66.26324,27.94055,215.5547,19.74404
2008,YR2008,Cuba,CUB,8.395515,8.749732,,71.09743
2008,YR2008,Curacao,CUW,77.77778,11.2172,,42.55979
2008,YR2008,Cayman Islands,CYM,67.50736,10.12527,,69.72188
2008,YR2008,Cyprus,CYP,35.87816,3.930949,110.8253,34.3894
2008,YR2008,Czech Republic,CZE,47.02309,13.54194,79.45154,30.17558
2008,YR2008,Germany,DEU,94.28141,7.923037,97.82772,33.98609
2008,YR2008,Djibouti,DJI,48.03483,10.87359,34.65577,76.05685
2008,YR2008,Dominica,DMA,84.79088,10.46714,64.98874,40.61593
2008,YR2008,Denmark,DNK,74.05502,10.00854,313.1815,48.06917
2008,YR2008,Dominican Republic,DOM,78.10688,22.15539,111.1072,25.4417
2008,YR2008,Algeria,DZA,29.83854,13.51808,28.5543,68.32215
2008,YR2008,Ecuador,ECU,70.82402,-0.39436,98.67679,31.2356
2008,YR2008,"Egypt, Arab Rep.",EGY,39.36765,36.93394,56.54453,46.97237
2008,YR2008,Eritrea,ERI,18.6636,6.069631,18.45531,71.82648
2008,YR2008,Spain,ESP,48.97485,22.42587,136.0937,19.38612
2008,YR2008,Estonia,EST,42.52327,6.957392,206.1613,27.00607
2008,YR2008,Ethiopia,ETH,31.02087,12.69026,65.62447,59.9387
2008,YR2008,Finland,FIN,43.43203,15.53677,150.332,66.06942
2008,YR2008,Fiji,FJI,,,99.66837,
2008,YR2008,France,FRA,74.84606,9.043687,148.5488,57.64112
2008,YR2008,Faeroe Islands,FRO,,,,
2008,YR2008,"Micronesia, Fed. Sts.",FSM,76.43365,25.1369,53.34476,28.89144
2008,YR2008,Gabon,GAB,42.34185,16.63072,61.90248,37.94353
2008,YR2008,United Kingdom,GBR,54.70378,4.265025,,36.33248
2008,YR2008,Georgia,GEO,50.42436,6.10731,196.7481,42.4625
2008,YR2008,Ghana,GHA,63.54477,7.420186,72.73895,30.65394
2008,YR2008,Guinea,GIN,73.59489,2.762949,29.17523,80.463
2008,YR2008,"Gambia, The",GMB,60.39807,6.698636,39.15734,73.36897
2008,YR2008,Guinea-Bissau,GNB,86.7841,,51.34877,74.87061
2008,YR2008,Equatorial Guinea,GNQ,50.27784,19.35502,73.19135,86.26566
2008,YR2008,Greece,GRC,58.12539,1.707528,97.90932,16.72213
2008,YR2008,Grenada,GRD,66.93658,13.94671,84.97267,15.20997
2008,YR2008,Guatemala,GTM,63.347,19.0892,74.70254,26.77813
2008,YR2008,Guyana,GUY,49.83994,16.77902,53.39112,50.89538
2008,YR2008,"Hong Kong SAR, China",HKG,42.48732,9.961858,48.52915,35.8703
2008,YR2008,Honduras,HND,61.07,30.41276,109.2378,18.38352
2008,YR2008,Croatia,HRV,57.03725,58.71029,106.0349,27.85477
2008,YR2008,Haiti,HTI,76.87941,18.34589,43.18467,53.79392
2008,YR2008,Hungary,HUN,71.63992,11.47136,142.8751,28.16401
2008,YR2008,Indonesia,IDN,51.7358,2.282758,77.08775,27.95013
2008,YR2008,Isle of Man,IMY,,,,
2008,YR2008,India,IND,45.13136,39.32874,75.26033,9.659135
2008,YR2008,Ireland,IRL,,2.169661,222.6912,30.09217
2008,YR2008,"Iran, Islamic Rep.",IRN,,,106.8126,
2008,YR2008,Iraq,IRQ,28.39471,16.07089,23.16419,96.39009
2008,YR2008,Iceland,ISL,11.99141,-5.306085,120.3061,17.483
2008,YR2008,Israel,ISR,88.28875,21.72147,107.1046,19.09548
2008,YR2008,Italy,ITA,65.39717,11.77409,147.7211,52.76938
2008,YR2008,Jamaica,JAM,56.37023,2.513183,76.53055,18.47891
2008,YR2008,Jordan,JOR,45.36951,46.98517,83.32655,32.39073
2008,YR2008,Japan,JPN,62.08071,9.294249,52.52722,10.5262
2008,YR2008,Kazakhstan,KAZ,49.56462,0.8569342,173.754,31.5928
2008,YR2008,Kenya,KEN,54.09343,13.06344,78.23703,31.22435
2008,YR2008,Kyrgyz Republic,KGZ,61.24355,23.45792,,53.44319
2008,YR2008,Cambodia,KHM,38.36428,9.933964,102.8328,39.34075
2008,YR2008,Kiribati,KIR,,,,
2008,YR2008,St. Kitts and Nevis,KNA,18.61472,22.88298,56.23281,40.97289
2008,YR2008,"Korea, Rep.",KOR,60.15488,5.456491,166.8223,11.21064
2008,YR2008,Kosovo,KSV,,,88.98945,
2008,YR2008,Kuwait,KWT,29.24204,12.34738,112.6064,25.65711
2008,YR2008,Lao PDR,LAO,58.68357,4.004253,48.71364,46.27695
2008,YR2008,Lebanon,LBN,54.41417,49.75508,31.82933,32.50395
2008,YR2008,Liberia,LBR,62.47607,,50.29482,69.15776
2008,YR2008,Libya,LBY,32.41977,27.2495,23.82039,94.48299
2008,YR2008,St. Lucia,LCA,53.04348,19.04193,126.6838,20.35322
2008,YR2008,Liechtenstein,LIE,,,,
2008,YR2008,Sri Lanka,LKA,64.52943,11.48851,92.85424,25.16196
2008,YR2008,Lesotho,LSO,50.30078,12.88865,33.10565,68.06353
2008,YR2008,Lithuania,LTU,49.34824,5.588652,197.4131,17.25599
2008,YR2008,Luxembourg,LUX,38.95806,23.23164,51.32108,59.63102
2008,YR2008,Latvia,LVA,51.94946,4.58648,278.4113,23.55467
2008,YR2008,"Macao SAR, China",MAC,48.63235,38.40185,48.46791,37.49828
2008,YR2008,Morocco,MAR,51.63638,29.09026,88.98198,30.38286
2008,YR2008,Monaco,MCO,,,,
2008,YR2008,Moldova,MDA,51.64583,11.94008,95.22989,27.93288
2008,YR2008,Madagascar,MDG,50.82092,13.03996,70.11066,52.92699
2008,YR2008,Maldives,MDV,29.5829,,151.2204,29.72015
2008,YR2008,Mexico,MEX,61.66348,23.8805,75.93713,98.79253
2008,YR2008,Marshall Islands,MHL,,,,
2008,YR2008,"Macedonia, FYR",MKD,55.02853,17.18539,98.5974,30.48452
2008,YR2008,Mali,MLI,64.34369,17.54931,98.5818,28.74797
2008,YR2008,Malta,MLT,54.77983,10.20861,86.20539,30.68855
2008,YR2008,Myanmar,MMR,95.67138,0.509622,43.13992,70.14951
